2
0.5;0.35566243270259357;0.0;0.25;0.5,1.0,0.0
0.9330127018922193;0.7886751345948129;0.75;0.5;1.0,0.5,0.0
0.0669872981077807;0.35566243270259357;0.75;0.75;1.0,1.0,0.0
0.7886751345948129;0.9330127018922192;0.5;0.25;0.0,1.0,5.9604644775390625E-8
0.9330127018922192;0.6443375672974064;0.25;0.25;0.0,1.0,0.5000001192092896
0.35566243270259357;0.0669872981077807;0.25;0.25000000000000006;0.0,1.0,1.0
0.6443375672974064;0.5;0.25;0.0;0.0,2.384185791015625E-7,1.0
0.35566243270259357;0.5;0.75;1.0;0.0,0.5000001192092896,1.0
0.5;0.6443375672974064;1.0;0.75;0.49999964237213135,0.0,1.0
0.0669872981077807;0.21132486540518713;0.25000000000000006;0.5;0.9999995231628418,0.0,1.0
0.6443375672974064;0.9330127018922193;0.75;0.75;1.0,0.0,0.5000005960464478
0.21132486540518713;0.0669872981077807;0.5;0.75;1.0,0.0,7.152557373046875E-7
