4
0.0669872981077807;0.0990623130627599;0.75;0.75;0.03125,1.0,0.0
0.9330127018922193;0.9169751944147297;0.75;0.7222222222222222;0.06249988079071045,1.0,0.0
0.0990623130627599;0.1150998205402495;0.75;0.7777777777777778;0.0937497615814209,1.0,0.0
0.5;0.4839624925225104;0.0;0.027777777777777776;0.12499964237213135,1.0,0.0
0.9169751944147297;0.9330127018922193;0.7222222222222222;0.6944444444444444;0.18749940395355225,1.0,0.0
0.1150998205402495;0.13113732801773909;0.7777777777777778;0.75;0.1562495231628418,1.0,0.0
0.13113732801773909;0.1632123429727183;0.75;0.75;0.2187492847442627,1.0,0.0
0.9330127018922193;0.9009376869372401;0.6944444444444444;0.6944444444444444;0.24999916553497314,1.0,0.0
0.4839624925225104;0.45188747756753117;0.027777777777777776;0.02777777777777778;0.2812490463256836,1.0,0.0
0.1632123429727183;0.17924985045020791;0.75;0.7777777777777778;0.31249892711639404,1.0,0.0
0.9009376869372401;0.8849001794597505;0.6944444444444444;0.6666666666666666;0.3437488079071045,1.0,0.0
0.17924985045020791;0.16321234297271833;0.7777777777777778;0.8055555555555556;0.37499868869781494,1.0,0.0
0.45188747756753117;0.4679249850450208;0.02777777777777778;0.05555555555555555;0.4062485694885254,1.0,0.0
0.16321234297271833;0.19528735792769752;0.8055555555555556;0.8055555555555556;0.43749845027923584,1.0,0.0
0.19528735792769752;0.21132486540518713;0.8055555555555556;0.8333333333333333;0.4687483310699463,1.0,0.0
0.8849001794597505;0.9009376869372401;0.6666666666666666;0.6388888888888888;0.49999821186065674,1.0,0.0
0.21132486540518713;0.22736237288267672;0.8333333333333333;0.8055555555555555;0.5312480926513672,1.0,0.0
0.4679249850450208;0.45188747756753117;0.05555555555555555;0.08333333333333333;0.5624979734420776,1.0,0.0
0.9009376869372401;0.9330127018922193;0.6388888888888888;0.6388888888888888;0.5937478542327881,1.0,0.0
0.22736237288267672;0.2594373878376559;0.8055555555555555;0.8055555555555555;0.6249977350234985,1.0,0.0
0.2594373878376559;0.2433998803601663;0.8055555555555555;0.7777777777777777;0.656247615814209,1.0,0.0
